Route Number,Route Name_x,Schedule Period Name,Day Type,Time Period,Averge Early Stop count,Averge Late Stop count,Averge On-Time Stop count,Route Name_y,Average Boardings,Average Alightings,Average Pass-Up,Average Wheelchair Pass-Up
641,Lindenwoods West,Fall 2022,Weekday,Morning,38.22222222,4.740740741,65.48148148,Lindenwoods West,1.651219512,1.465853659,0,0
641,Lindenwoods West,Fall 2022,Weekday,Night,7.666666667,0.296296296,0.037037037,Lindenwoods West,0,0.375,0,0
641,Lindenwoods West,Fall 2022,Weekday,PM Peak,31.96296296,5.296296296,61.37037037,Lindenwoods West,1.904878049,1.7,0,0
641,Lindenwoods West,Spring 2023,Weekday,Evening,25.83333333,14.47222222,113.1805556,Lindenwoods West,1.865853659,1.931707317,0,0
641,Lindenwoods West,Spring 2023,Weekday,Mid-Day,36.74324324,38.7972973,154.2297297,Lindenwoods West,2.512195122,2.468292683,0,0
641,Lindenwoods West,Spring 2023,Weekday,Morning,22.83783784,14.63513514,71.01351351,Lindenwoods West,1.617073171,1.573170732,0,0
641,Lindenwoods West,Spring 2023,Weekday,Night,6.027777778,0.083333333,1.666666667,Lindenwoods West,0.0125,0.4,0,0
641,Lindenwoods West,Spring 2023,Weekday,PM Peak,36.54166667,6.583333333,55.72222222,Lindenwoods West,1.92195122,1.73902439,0,0
641,Lindenwoods West,Summer 2022,Weekday,Evening,27,22.88333333,104.1666667,Lindenwoods West,1.414634146,1.436585366,0,0
641,Lindenwoods West,Summer 2022,Weekday,Mid-Day,36.38333333,52.73333333,141.6166667,Lindenwoods West,2.334146341,2.312195122,0,0
641,Lindenwoods West,Summer 2022,Weekday,Morning,22.2,9.283333333,74.61666667,Lindenwoods West,1.17804878,1.109756098,0,0
641,Lindenwoods West,Summer 2022,Weekday,Night,5.333333333,0.066666667,2.6,Lindenwoods West,0,0.5125,0,0
641,Lindenwoods West,Summer 2022,Weekday,PM Peak,22.86666667,17.03333333,59,Lindenwoods West,1.526829268,1.392682927,0,0
641,Lindenwoods West,Summer 2023,Weekday,Evening,27.92307692,6.153846154,119.5,Lindenwoods West,1.951219512,2.048780488,0,0
641,Lindenwoods West,Summer 2023,Weekday,Mid-Day,80.19230769,8.230769231,142.8461538,Lindenwoods West,2.42195122,2.429268293,0,0
641,Lindenwoods West,Summer 2023,Weekday,Morning,28.25,7.321428571,71.89285714,Lindenwoods West,1.387804878,1.312195122,0,0
641,Lindenwoods West,Summer 2023,Weekday,Night,4.230769231,0,3.769230769,Lindenwoods West,0,0.2,0,0
641,Lindenwoods West,Summer 2023,Weekday,PM Peak,41.07692308,0.692307692,57.07692308,Lindenwoods West,1.751219512,1.612195122,0,0
641,Lindenwoods West,Winter 2022,Weekday,Evening,16.66666667,4.8,132.4,Lindenwoods West,1.431707317,1.436585366,0,0
641,Lindenwoods West,Winter 2022,Weekday,Mid-Day,44.21875,34.59375,152.5625,Lindenwoods West,2.158536585,2.173170732,0,0
641,Lindenwoods West,Winter 2022,Weekday,Morning,24.53125,10.96875,73,Lindenwoods West,1.273170732,1.207317073,0,0
641,Lindenwoods West,Winter 2022,Weekday,Night,5.2,0,2.8,Lindenwoods West,0.0375,0.5125,0,0
641,Lindenwoods West,Winter 2022,Weekday,PM Peak,7.733333333,19.3,71.76666667,Lindenwoods West,1.93902439,1.812195122,0,0
642,Lindenwoods East,Fall 2022,Weekday,Evening,38.97142857,11.3,133.6,Lindenwoods East,1.078571429,1.14047619,0,0
642,Lindenwoods East,Fall 2022,Weekday,Mid-Day,15.54411765,124.3823529,186.3823529,Lindenwoods East,3.283333333,3.185714286,0,0
642,Lindenwoods East,Fall 2022,Weekday,Morning,4.176470588,57.82352941,75,Lindenwoods East,1.416666667,1.380952381,0,0
642,Lindenwoods East,Fall 2022,Weekday,PM Peak,23.19117647,19.57352941,99.80882353,Lindenwoods East,1.345238095,1.35,0,0
642,Lindenwoods East,Spring 2023,Weekday,Evening,16.75806452,10.96774194,170.1774194,Lindenwoods East,1.069047619,1.047619048,0,0
642,Lindenwoods East,Spring 2023,Weekday,Mid-Day,24.22222222,101.5238095,190.2063492,Lindenwoods East,2.452380952,2.361904762,0,0
642,Lindenwoods East,Spring 2023,Weekday,Morning,14.98387097,42.59677419,81.09677419,Lindenwoods East,1.1,1.09047619,0,0
642,Lindenwoods East,Spring 2023,Weekday,PM Peak,9.612903226,13.09677419,119.8225806,Lindenwoods East,1.369047619,1.39047619,0,0
642,Lindenwoods East,Summer 2022,Weekday,Evening,33.35294118,8.529411765,154.1176471,Lindenwoods East,0.616666667,0.604761905,0,0
642,Lindenwoods East,Summer 2022,Weekday,Mid-Day,17.39473684,91.10526316,208.1842105,Lindenwoods East,2.045238095,2.007142857,0,0
642,Lindenwoods East,Summer 2022,Weekday,Morning,7.078947368,47.31578947,94.5,Lindenwoods East,1.257142857,1.178571429,0,0
642,Lindenwoods East,Summer 2022,Weekday,PM Peak,16.13888889,21.5,97.13888889,Lindenwoods East,1.154761905,1.15,0,0
642,Lindenwoods East,Summer 2023,Weekday,Evening,27,16.5,155,Lindenwoods East,1.276190476,1.271428571,0,0
642,Lindenwoods East,Summer 2023,Weekday,Mid-Day,17,157.5,153,Lindenwoods East,2.752380952,2.707142857,0,0
642,Lindenwoods East,Summer 2023,Weekday,Morning,6.5,47.5,82,Lindenwoods East,1.428571429,1.371428571,0,0
642,Lindenwoods East,Summer 2023,Weekday,PM Peak,11.5,10.5,121.5,Lindenwoods East,1.288095238,1.257142857,0,0
642,Lindenwoods East,Winter 2022,Weekday,Evening,32.71875,16.15625,142.34375,Lindenwoods East,0.985714286,0.99047619,0,0
642,Lindenwoods East,Winter 2022,Weekday,Mid-Day,27.73333333,107.0666667,181.3,Lindenwoods East,2.766666667,2.676190476,0,0
642,Lindenwoods East,Winter 2022,Weekday,Morning,3.71875,61.1875,72.34375,Lindenwoods East,1.138095238,1.119047619,0,0
642,Lindenwoods East,Winter 2022,Weekday,PM Peak,21.23333333,10.63333333,110.0333333,Lindenwoods East,1.335714286,1.347619048,0,0
649,Chevrier,Fall 2022,Weekday,Evening,4.301587302,66.53968254,81.82539683,Chevrier,0.549367089,0.565822785,0,0
649,Chevrier,Fall 2022,Weekday,Mid-Day,26.17948718,139.8589744,290.0897436,Chevrier,2.737974684,2.544303797,2,0
649,Chevrier,Fall 2022,Weekday,Morning,11.08860759,36.2278481,180.2278481,Chevrier,2.059493671,1.897468354,0,0
649,Chevrier,Fall 2022,Weekday,Night,0,9.88,11.64,Chevrier,0.060869565,0.07826087,0,0
649,Chevrier,Fall 2022,Weekday,PM Peak,23.06578947,72.53947368,117.9473684,Chevrier,1.630379747,1.875949367,0,0
649,Chevrier,Spring 2023,Weekday,Evening,8.470588235,49.54117647,135.7176471,Chevrier,0.696202532,0.753164557,0,0
649,Chevrier,Spring 2023,Weekday,Mid-Day,55.03409091,163.5,319.2613636,Chevrier,3.070886076,2.932911392,0,0
649,Chevrier,Spring 2023,Weekday,Morning,41.42045455,18.17045455,207.9431818,Chevrier,2.355696203,2.146835443,0,0
649,Chevrier,Spring 2023,Weekday,Night,0.5,3.573170732,19.12195122,Chevrier,0.202173913,0.215217391,0,0
649,Chevrier,Spring 2023,Weekday,PM Peak,23.5,126.7613636,98.72727273,Chevrier,1.83164557,2.143037975,0,0
649,Chevrier,Summer 2022,Weekday,Evening,9.684931507,41.80821918,101.3150685,Chevrier,0.67721519,0.717721519,0,0
649,Chevrier,Summer 2022,Weekday,Mid-Day,34.62820513,134.5384615,234.6794872,Chevrier,1.696202532,1.596202532,1,0
649,Chevrier,Summer 2022,Weekday,Morning,20.36708861,47.50632911,132.7974684,Chevrier,0.932911392,0.873417722,0,0
649,Chevrier,Summer 2022,Weekday,Night,3.458333333,5.125,14.41666667,Chevrier,0.128,0.166,0,0
649,Chevrier,Summer 2022,Weekday,PM Peak,25.72727273,58.37662338,97.66233766,Chevrier,0.824050633,0.905063291,0,0
649,Chevrier,Summer 2023,Weekday,Evening,2.285714286,114.7380952,80.47619048,Chevrier,0.732911392,0.739240506,0,0
649,Chevrier,Summer 2023,Weekday,Mid-Day,112.8095238,126.2619048,272.3333333,Chevrier,2.650632911,2.510126582,3,0
649,Chevrier,Summer 2023,Weekday,Morning,52.30952381,13.23809524,180.1190476,Chevrier,1.484810127,1.416455696,0,0
649,Chevrier,Summer 2023,Weekday,Night,0.268292683,10.82926829,11.70731707,Chevrier,0.184782609,0.204347826,0,0
649,Chevrier,Summer 2023,Weekday,PM Peak,43.69047619,92.9047619,90.30952381,Chevrier,1.184810127,1.425316456,0,0
649,Chevrier,Winter 2022,Weekday,Evening,11.45714286,60.28571429,111.1428571,Chevrier,0.670886076,0.694936709,0,0
649,Chevrier,Winter 2022,Weekday,Mid-Day,38.73684211,83.71052632,348.2105263,Chevrier,2.844303797,2.729113924,0,0
649,Chevrier,Winter 2022,Weekday,Morning,19.775,27.4,195.85,Chevrier,1.872151899,1.732911392,0,0
649,Chevrier,Winter 2022,Weekday,Night,0.71875,5.625,16.46875,Chevrier,0.143478261,0.163043478,0,0
649,Chevrier,Winter 2022,Weekday,PM Peak,21.825,72.7,111.15,Chevrier,1.686075949,1.908860759,0,0
65,Grant Express,Fall 2022,Weekday,Morning,34.56790123,31.27160494,154.7654321,Grant Express,1.924074074,1.92962963,0,0
65,Grant Express,Fall 2022,Weekday,PM Peak,38.8375,129.975,96.7125,Grant Express,2.364814815,2.37037037,1,0
65,Grant Express,Spring 2023,Weekday,Mid-Day,0.391304348,0,3.434782609,Grant Express,0.7,0,0,0
65,Grant Express,Spring 2023,Weekday,Morning,88.625,18.625,169.8977273,Grant Express,1.912037037,1.915740741,0,0
65,Grant Express,Spring 2023,Weekday,PM Peak,26.64772727,228.5681818,59.96590909,Grant Express,3.47962963,3.487037037,0,0
65,Grant Express,Summer 2022,Weekday,Mid-Day,0.181818182,1,1.409090909,Grant Express,0.166666667,0,0,0
65,Grant Express,Summer 2022,Weekday,Morning,45.52941176,31.85882353,145.2823529,Grant Express,1.259259259,1.252777778,0,0
65,Grant Express,Summer 2022,Weekday,PM Peak,49.51190476,80.76190476,119.9761905,Grant Express,2.384259259,2.401851852,0,0
65,Grant Express,Summer 2023,Weekday,Mid-Day,0.461538462,0.230769231,3.153846154,Grant Express,0.525,0,0,0
65,Grant Express,Summer 2023,Weekday,Morning,76.68292683,23.34146341,181.804878,Grant Express,1.662962963,1.672222222,3,0
65,Grant Express,Summer 2023,Weekday,PM Peak,42.56097561,178.0243902,94.09756098,Grant Express,2.87037037,2.872222222,0,0
65,Grant Express,Winter 2022,Weekday,Mid-Day,0.357142857,1,2.071428571,Grant Express,0.9,0,0,0
65,Grant Express,Winter 2022,Weekday,Morning,52.71428571,30.45238095,170.6190476,Grant Express,1.914814815,1.915740741,0,0
65,Grant Express,Winter 2022,Weekday,PM Peak,51.95121951,131.7804878,102.0243902,Grant Express,3.319444444,3.361111111,2,0
650,McGillivray,Fall 2022,Weekday,Evening,21.8,83.2,48.78571429,McGillivray,0.7109375,0.7671875,0,0
650,McGillivray,Fall 2022,Weekday,Mid-Day,74.35714286,118.7,204.2571429,McGillivray,2.4640625,2.3375,0,0
650,McGillivray,Fall 2022,Weekday,Morning,21.74285714,41.37142857,140.4285714,McGillivray,1.6265625,1.5015625,0,0
650,McGillivray,Fall 2022,Weekday,Night,0.326086957,5.195652174,5.347826087,McGillivray,0.152380952,0.176190476,0,0
650,McGillivray,Fall 2022,Weekday,PM Peak,31.25714286,72.87142857,69.48571429,McGillivray,1.5671875,1.5953125,0,0
650,McGillivray,Spring 2023,Weekday,Evening,13,55.65116279,131.7674419,McGillivray,0.9109375,1.015625,0,0
650,McGillivray,Spring 2023,Weekday,Mid-Day,71.93103448,73.59770115,322.1494253,McGillivray,2.56875,2.40625,0,0
650,McGillivray,Spring 2023,Weekday,Morning,26.18604651,42.09302326,173.2674419,McGillivray,1.6484375,1.4609375,0,0
650,McGillivray,Spring 2023,Weekday,Night,0.125,4.069444444,6.805555556,McGillivray,0.428571429,0.438095238,0,0
650,McGillivray,Spring 2023,Weekday,PM Peak,18.80232558,66.24418605,130.5581395,McGillivray,1.83125,1.8703125,0,0
650,McGillivray,Summer 2022,Weekday,Evening,19.98717949,39.41025641,115.8717949,McGillivray,0.771875,0.846875,0,0
650,McGillivray,Summer 2022,Weekday,Mid-Day,70.40789474,89.10526316,270.3421053,McGillivray,2.2125,2.125,0,0
650,McGillivray,Summer 2022,Weekday,Morning,23.01315789,48.15789474,145.6315789,McGillivray,1.4265625,1.278125,0,0
650,McGillivray,Summer 2022,Weekday,Night,1.333333333,0.433333333,9.233333333,McGillivray,0.366666667,0.39047619,0,0
650,McGillivray,Summer 2022,Weekday,PM Peak,29.14473684,50.86842105,113.1710526,McGillivray,1.4984375,1.4734375,0,0
650,McGillivray,Summer 2023,Weekday,Evening,36.04761905,29,102.047619,McGillivray,0.9796875,1.096875,0,0
650,McGillivray,Summer 2023,Weekday,Mid-Day,90.97619048,76.4047619,235.7142857,McGillivray,2.6921875,2.5359375,0,0
650,McGillivray,Summer 2023,Weekday,Morning,31.66666667,38.02380952,131.4047619,McGillivray,1.571875,1.403125,0,0
650,McGillivray,Summer 2023,Weekday,Night,0.6,3.166666667,7.233333333,McGillivray,0.480952381,0.49047619,0,0
650,McGillivray,Summer 2023,Weekday,PM Peak,40.97619048,50.83333333,90.5,McGillivray,1.79375,1.796875,0,0
650,McGillivray,Winter 2022,Weekday,Evening,20.45,70.475,54.95,McGillivray,0.765625,0.815625,0,0
650,McGillivray,Winter 2022,Weekday,Mid-Day,49.675,139.75,231.825,McGillivray,2.209375,2.1609375,0,0
650,McGillivray,Winter 2022,Weekday,Morning,14,53.78571429,145.8333333,McGillivray,1.5734375,1.4375,0,0
650,McGillivray,Winter 2022,Weekday,Night,0.178571429,5.892857143,4.821428571,McGillivray,0.495238095,0.514285714,0,0
650,McGillivray,Winter 2022,Weekday,PM Peak,15.75,89.675,52.5,McGillivray,1.5359375,1.5515625,0,0
66,Grant,Fall 2022,Weekday,Evening,15.74100719,31.15827338,55.5971223,Grant,3.348850575,3.448275862,0,0
66,Grant,Fall 2022,Weekday,Mid-Day,70.17094017,135.9401709,277.5213675,Grant,9.764942529,9.454597701,30,0
66,Grant,Fall 2022,Weekday,Morning,36.80327869,56.74590164,223.7868852,Grant,5.668390805,5.302873563,1,0
66,Grant,Fall 2022,Weekday,Night,20.71428571,11.41558442,50.48051948,Grant,0.844252874,0.992528736,0,0
66,Grant,Fall 2022,Weekday,PM Peak,34.07482993,125.462585,116.2857143,Grant,5.940229885,6.300574713,5,1
66,Grant,Spring 2023,Weekday,Evening,18.03592814,44.49101796,58.92814371,Grant,4.06374269,4.21871345,0,0
66,Grant,Spring 2023,Weekday,Mid-Day,106.9924242,185.9393939,339.3560606,Grant,10.82222222,10.47953216,6,0
66,Grant,Spring 2023,Weekday,Morning,86.31060606,56.47727273,248.9621212,Grant,6.528654971,6.116959064,0,0
66,Grant,Spring 2023,Weekday,Night,16.02352941,18.28235294,66.45882353,Grant,1.067836257,1.236842105,0,0
66,Grant,Spring 2023,Weekday,PM Peak,35.23976608,186.9824561,97.67836257,Grant,7.726900585,8.11871345,0,0
66,Grant,Summer 2022,Weekday,Evening,20.29230769,23.73846154,58.05384615,Grant,3.174712644,3.327011494,0,0
66,Grant,Summer 2022,Weekday,Mid-Day,81.216,161.752,316.792,Grant,8.435057471,8.162068966,18,1
66,Grant,Summer 2022,Weekday,Morning,55.94573643,60.39534884,232.4341085,Grant,3.911494253,3.645977011,1,0
66,Grant,Summer 2022,Weekday,Night,17.81578947,9.802631579,56.25,Grant,0.982758621,1.116091954,0,0
66,Grant,Summer 2022,Weekday,PM Peak,43.74251497,91.43113772,135.7305389,Grant,5.378735632,5.582758621,2,0
66,Grant,Summer 2023,Weekday,Evening,20.875,36.825,51.6375,Grant,4.229239766,4.305263158,0,0
66,Grant,Summer 2023,Weekday,Mid-Day,123.6031746,250.9206349,413.8730159,Grant,10.06549708,9.798830409,16,0
66,Grant,Summer 2023,Weekday,Morning,132.968254,69.0952381,292.9047619,Grant,5.01871345,4.669590643,1,0
66,Grant,Summer 2023,Weekday,Night,11.92682927,9.926829268,59,Grant,1.080116959,1.360233918,0,0
66,Grant,Summer 2023,Weekday,PM Peak,62.2375,158.85,123.0875,Grant,6.27251462,6.524561404,3,0
66,Grant,Winter 2022,Weekday,Evening,20.76712329,43.63013699,70.97260274,Grant,3.523391813,3.670175439,0,0
66,Grant,Winter 2022,Weekday,Mid-Day,98.23809524,191.0634921,400.1111111,Grant,10.02280702,9.754385965,4,0
66,Grant,Winter 2022,Weekday,Morning,60.68253968,62,280.7301587,Grant,5.984795322,5.60994152,1,0
66,Grant,Winter 2022,Weekday,Night,24.82352941,10.56862745,84.23529412,Grant,0.912280702,1.063157895,0,0
66,Grant,Winter 2022,Weekday,PM Peak,48.67901235,134.0617284,131.7777778,Grant,7.349707602,7.628654971,4,0
662,Richmond,Fall 2022,Weekday,Evening,27.56666667,33.3,116.6,Richmond,2.683653846,2.567307692,0,0
662,Richmond,Fall 2022,Weekday,Mid-Day,43.0625,26.125,167.9,Richmond,7.5375,7.446153846,28,0
662,Richmond,Fall 2022,Weekday,Morning,33.79268293,25.2804878,203.0731707,Richmond,3.995192308,3.526923077,9,0
662,Richmond,Fall 2022,Weekday,Night,8.973684211,10.42105263,38.97368421,Richmond,0.353846154,0.363461538,0,0
662,Richmond,Fall 2022,Weekday,PM Peak,59.66666667,48.2962963,185.0740741,Richmond,5.690384615,5.980769231,0,0
662,Richmond,Spring 2023,Weekday,Evening,41.35,12.4875,134.7,Richmond,2.026923077,2.079807692,2,0
662,Richmond,Spring 2023,Weekday,Mid-Day,52.51162791,32.76744186,244.7325581,Richmond,4.377884615,4.134615385,1,0
662,Richmond,Spring 2023,Weekday,Morning,26.06818182,16.71590909,177.4772727,Richmond,4.025,3.940384615,1,0
662,Richmond,Spring 2023,Weekday,PM Peak,49.65909091,38.56818182,178.2727273,Richmond,3.349038462,3.294230769,0,0
662,Richmond,Summer 2022,Weekday,Evening,26.80555556,17.20833333,168.4305556,Richmond,1.143564356,1.187128713,0,0
662,Richmond,Summer 2022,Weekday,Mid-Day,56.45783133,25.96385542,231.1084337,Richmond,2.51980198,2.356435644,37,0
662,Richmond,Summer 2022,Weekday,Morning,39.79069767,12.94186047,191.4651163,Richmond,1.34950495,1.240594059,7,0
662,Richmond,Summer 2022,Weekday,PM Peak,39.98837209,33.81395349,194.3139535,Richmond,2.696039604,2.653465347,0,0
662,Richmond,Summer 2023,Weekday,Evening,63.23809524,24.73809524,191.2619048,Richmond,1.749038462,1.547115385,3,0
662,Richmond,Summer 2023,Weekday,Mid-Day,99.5,33.38095238,329,Richmond,4.022115385,3.879807692,36,0
662,Richmond,Summer 2023,Weekday,Morning,44.85714286,22.83333333,228.5952381,Richmond,2.798076923,2.758653846,28,0
662,Richmond,Summer 2023,Weekday,PM Peak,92.9047619,34.85714286,208.452381,Richmond,3.248076923,3.319230769,1,0
662,Richmond,Winter 2022,Weekday,Evening,42.43333333,31.6,134.8666667,Richmond,2.999038462,2.901923077,0,0
662,Richmond,Winter 2022,Weekday,Mid-Day,55.56097561,34.70731707,190.9512195,Richmond,6.7875,6.799038462,1,0
662,Richmond,Winter 2022,Weekday,Morning,48.23255814,40.44186047,247.744186,Richmond,4.500961538,4.150961538,0,0
662,Richmond,Winter 2022,Weekday,Night,5.291666667,17.5,40.625,Richmond,0.436538462,0.435576923,0,0
662,Richmond,Winter 2022,Weekday,PM Peak,52.07142857,78.0952381,196.5714286,Richmond,4.835576923,5.003846154,0,0
67,Charleswood Express,Fall 2022,Weekday,Evening,3.461538462,24.26923077,2.923076923,Charleswood Express,0.032258065,0.258064516,0,0
67,Charleswood Express,Fall 2022,Weekday,Mid-Day,0.15625,0.375,4.59375,Charleswood Express,0.461904762,0.047619048,0,0
67,Charleswood Express,Fall 2022,Weekday,Morning,76.03658537,94.41463415,345.9756098,Charleswood Express,2.416911765,2.426470588,0,0
67,Charleswood Express,Fall 2022,Weekday,PM Peak,38.34146341,117.8536585,148.9268293,Charleswood Express,2.608823529,2.572794118,0,0
67,Charleswood Express,Spring 2023,Weekday,Evening,2,17.06666667,11.43333333,Charleswood Express,0.009677419,0.222580645,0,0
67,Charleswood Express,Spring 2023,Weekday,Mid-Day,1.289473684,2.776315789,6.447368421,Charleswood Express,0.419047619,0.042857143,0,0
67,Charleswood Express,Spring 2023,Weekday,Morning,112.7727273,79.375,448.0113636,Charleswood Express,2.583088235,2.586029412,0,0
67,Charleswood Express,Spring 2023,Weekday,PM Peak,84.03409091,133.5113636,193.5340909,Charleswood Express,2.738970588,2.732352941,0,0
67,Charleswood Express,Summer 2022,Weekday,Evening,5.142857143,15.53571429,9.5,Charleswood Express,0.029032258,0.187096774,0,0
67,Charleswood Express,Summer 2022,Weekday,Mid-Day,0.115384615,2.826923077,5.615384615,Charleswood Express,0.447619048,0.052380952,0,0
67,Charleswood Express,Summer 2022,Weekday,Morning,103.0232558,44.89534884,345.8604651,Charleswood Express,2.0375,2.0375,0,0
67,Charleswood Express,Summer 2022,Weekday,PM Peak,61.67058824,70.98823529,206.3882353,Charleswood Express,2.371323529,2.372058824,1,0
67,Charleswood Express,Summer 2023,Weekday,Evening,0.071428571,22.35714286,8.142857143,Charleswood Express,0.048387097,0.309677419,0,0
67,Charleswood Express,Summer 2023,Weekday,Mid-Day,3.233333333,1.233333333,5.5,Charleswood Express,0.280952381,0.042857143,0,0
67,Charleswood Express,Summer 2023,Weekday,Morning,125.7380952,69.33333333,440.2380952,Charleswood Express,2.3,2.304411765,0,0
67,Charleswood Express,Summer 2023,Weekday,PM Peak,90.16666667,94.54761905,187.3809524,Charleswood Express,2.869852941,2.888235294,0,0
67,Charleswood Express,Winter 2022,Weekday,Evening,0,26.91666667,3.416666667,Charleswood Express,0.032258065,0.212903226,0,0
67,Charleswood Express,Winter 2022,Weekday,Mid-Day,0.083333333,0.333333333,7.958333333,Charleswood Express,0.385714286,0.061904762,0,0
67,Charleswood Express,Winter 2022,Weekday,Morning,56.69047619,108.9761905,352.952381,Charleswood Express,2.127941176,2.136029412,0,0
67,Charleswood Express,Winter 2022,Weekday,PM Peak,62.35714286,144.1428571,146.1190476,Charleswood Express,2.882352941,2.872794118,0,0
671,Dalhousie,Fall 2022,Weekday,Evening,19.55,52.8625,91,Dalhousie,3.2890625,3.4546875,0,0
671,Dalhousie,Fall 2022,Weekday,Mid-Day,36.73170732,90.70731707,233.8902439,Dalhousie,11.84375,11.775,37,0
671,Dalhousie,Fall 2022,Weekday,Morning,36.07317073,36.56097561,174.6097561,Dalhousie,5.40625,4.890625,7,0
671,Dalhousie,Fall 2022,Weekday,Night,5.888888889,1.814814815,12.03703704,Dalhousie,0.285,0.32,0,0
671,Dalhousie,Fall 2022,Weekday,PM Peak,43.14634146,71.3902439,157.902439,Dalhousie,6.44375,6.8140625,0,0
671,Dalhousie,Spring 2023,Weekday,Evening,32.27906977,46.81395349,98.29069767,Dalhousie,3.5359375,3.590625,0,0
671,Dalhousie,Spring 2023,Weekday,Mid-Day,51.76136364,43.55681818,229.1477273,Dalhousie,8.2125,8.15625,0,0
671,Dalhousie,Spring 2023,Weekday,Morning,21.75609756,16.02439024,127.3902439,Dalhousie,5.2359375,4.9046875,9,0
671,Dalhousie,Spring 2023,Weekday,Night,3.264705882,8.779411765,7.5,Dalhousie,0.5775,0.6875,0,0
671,Dalhousie,Spring 2023,Weekday,PM Peak,16.42045455,80.25,63.80681818,Dalhousie,5.5125,5.575,0,0
671,Dalhousie,Summer 2022,Weekday,Evening,17.85897436,24.21794872,115.0512821,Dalhousie,2.196428571,2.157142857,0,0
671,Dalhousie,Summer 2022,Weekday,Mid-Day,61.82142857,64.57142857,198.7738095,Dalhousie,4.791071429,4.828571429,23,0
671,Dalhousie,Summer 2022,Weekday,Morning,25.18292683,23.2195122,132.8658537,Dalhousie,2.614035088,2.396491228,4,0
671,Dalhousie,Summer 2022,Weekday,Night,4.733333333,0.777777778,16.73333333,Dalhousie,0.138461538,0.715384615,0,0
671,Dalhousie,Summer 2022,Weekday,PM Peak,32,49.10588235,120.0588235,Dalhousie,3.3125,3.319642857,0,0
671,Dalhousie,Summer 2023,Weekday,Evening,50.75609756,27.7804878,67.80487805,Dalhousie,3.6734375,3.6796875,0,0
671,Dalhousie,Summer 2023,Weekday,Mid-Day,68.30952381,16.85714286,251.7380952,Dalhousie,6.8921875,6.7890625,98,0
671,Dalhousie,Summer 2023,Weekday,Morning,24.16666667,8.071428571,137.7857143,Dalhousie,3.6734375,3.6390625,28,0
671,Dalhousie,Summer 2023,Weekday,Night,2.727272727,11.36363636,5.545454545,Dalhousie,0.6725,0.76,0,0
671,Dalhousie,Summer 2023,Weekday,PM Peak,43.04761905,27.28571429,79.73809524,Dalhousie,4.4953125,4.6578125,4,0
671,Dalhousie,Winter 2022,Weekday,Evening,24.71428571,46.33333333,100.3571429,Dalhousie,3.778125,3.796875,0,0
671,Dalhousie,Winter 2022,Weekday,Mid-Day,75.80952381,58.19047619,233.8809524,Dalhousie,10.3171875,10.4515625,2,0
671,Dalhousie,Winter 2022,Weekday,Morning,41.4047619,37.9047619,171.547619,Dalhousie,5.3859375,4.8578125,0,0
671,Dalhousie,Winter 2022,Weekday,Night,8.59375,1.1875,12.46875,Dalhousie,0.366,0.378,0,0
671,Dalhousie,Winter 2022,Weekday,PM Peak,45.61904762,59.0952381,137.5714286,Dalhousie,6.40625,6.7828125,0,0
672,Killarney,Fall 2022,Weekday,Evening,20.13333333,23.81666667,74.98333333,Killarney,3.195714286,3.412857143,1,0
672,Killarney,Fall 2022,Weekday,Mid-Day,76.87804878,135.6463415,217.8658537,Killarney,11.37714286,11.17571429,67,0
672,Killarney,Fall 2022,Weekday,Morning,22.84146341,45.97560976,132.8780488,Killarney,4.74,4.662857143,19,0
672,Killarney,Fall 2022,Weekday,Night,12,4.5,24.31818182,Killarney,0.172857143,0.308571429,0,0
672,Killarney,Fall 2022,Weekday,PM Peak,9.158536585,112.4146341,95.20731707,Killarney,7.908571429,7.854285714,4,0
672,Killarney,Spring 2023,Weekday,Evening,12.12,23.93333333,53.66666667,Killarney,3.728571429,3.915714286,0,0
672,Killarney,Spring 2023,Weekday,Mid-Day,23.87209302,82.46511628,240.3255814,Killarney,9.462857143,9.128571429,22,0
672,Killarney,Spring 2023,Weekday,Morning,15.53947368,18.65789474,104.7105263,Killarney,4.234285714,4.172857143,24,0
672,Killarney,Spring 2023,Weekday,Night,2.166666667,14.16666667,24.33333333,Killarney,0.414285714,0.608571429,0,0
672,Killarney,Spring 2023,Weekday,PM Peak,3.790697674,82.77906977,32.29069767,Killarney,6.431428571,6.441428571,2,0
672,Killarney,Summer 2022,Weekday,Evening,22.55263158,16.53947368,104.3684211,Killarney,2.2203125,2.378125,0,0
672,Killarney,Summer 2022,Weekday,Mid-Day,29.96052632,123.3552632,173.9210526,Killarney,4.7515625,4.7046875,31,0
672,Killarney,Summer 2022,Weekday,Morning,16.57142857,38.52380952,125.6428571,Killarney,2.001538462,2.001538462,11,0
672,Killarney,Summer 2022,Weekday,PM Peak,10.22368421,68.07894737,107.6184211,Killarney,3.240625,3.0828125,9,0
672,Killarney,Summer 2023,Weekday,Evening,6.75,33.5,53.75,Killarney,3.854285714,3.688571429,0,0
672,Killarney,Summer 2023,Weekday,Mid-Day,41.80555556,21.02777778,209.6111111,Killarney,7.991428571,7.954285714,83,0
672,Killarney,Summer 2023,Weekday,Morning,31.26315789,15.18421053,83.31578947,Killarney,3.13,3.32,27,0
672,Killarney,Summer 2023,Weekday,Night,0.5,25.75,15.25,Killarney,0.365714286,0.588571429,0,0
